0
0.0170562
-0.000860145
0.0390421
-0.0180935
-0.00120814
-0.0228923
0.0316346
-0.0166449
0.0345856
0.0382199
0.0808652
0.0982713
0.103999
0.106775
0.056854
0.095007
0.0598389
0.0616398
0.0628914
0.0635258
0.0639673
0.0639996
0.0638751
0.0642181
0.0645207
0.064867
0.0650027
0.0645652
0.0648587
0.0648181
0.0641691
0.0534485
0.044782
0.0440932
0.0401948
0.0394868
0.036373
0.0357516
0.0357266
0.0359732
0.0358809
0.0358621
0.0355704
0.0353414
0.0361645
0.0358422
0.0326956
0.0320336
0.0327011
0.0335483
0.0337004
0.0337192
0.0340074
0.0339973
0.0341854
0.0341441
0.0341543
0.0340358
0.0341354
0.034013
0.0343799
0.0342879
0.0345053
0.0344695
0.0343647
0.0345532
0.0346883
0.0347173
0.0347425
0.0346845
0.0349629
0.0348728
0.0347341
0.0343306
0.0331911
0.0333763
0.0334379
0.0333593
0.0334852
0.0335133
0.0334985
0.0335415
0.0332764
0.0336643
0.0335487
0.0298009
0.0269567
0.0236679
0.0228144
0.0228191
0.0228831
0.0227209
0.0227196
0.0227651
0.0227168
0.0228068
0.0228141
0.0227309
0.0226762
0.0226687
0.0226978
0.0227735
0.0227701
0.0228263
0.0227953
0.0227776
0.0227975
0.02282
0.0223237
0.0303141
0.0362587
0.0379146
0.0383988
0.0352712
0.0296145
0.0296888
0.0295008
0.0287292
0.0288323
0.0289316
0.0292154
0.0294374
0.0296014
0.0297694
0.0298313
0.0300943
0.030159
0.0299554
0.0297011
0.0297313
0.0295244
0.0296301
0.0297236
0.0293306
0.0292965
0.0292462
0.0290825
0.0288613
0.0290255
0.0292724
0.0292402
0.0294553
0.0296514
0.029678
0.0297317
0.0296919
0.0296649
0.0297442
0.0296992
0.0296701
0.0296566
0.0295487
0.0292854
0.0248068
0.0178612
0.0127791
0.0109425
0.0115914
0.0115458
0.0115515
0.0115127
0.01154
0.0115135
0.0114742
0.0114661
0.011454
0.011378
0.0110914
