18001663000000 -3.739414809 23.223350984 -0.142208513 -0.000000394 0.000003148 0.703605088 0.710591219
18001747000000 -3.738340185 23.331375584 -0.142208552 -0.000000721 0.000003427 0.703497530 0.710697703
18001794000000 -3.737788729 23.385523431 -0.142208527 -0.000000417 0.000003169 0.703439056 0.710755580
18001846000000 -3.737086656 23.453270540 -0.142208488 -0.000000194 0.000002987 0.703378650 0.710815359
18001896000000 -3.736372069 23.521179628 -0.142208521 -0.000000469 0.000003237 0.703322223 0.710871191
18001948000000 -3.735495331 23.603053204 -0.142208555 -0.000000759 0.000003494 0.703243647 0.710948925
18002028000000 -3.734281905 23.713573654 -0.142208500 -0.000000230 0.000003004 0.703156188 0.711035425
18002053000000 -3.733814234 23.755576680 -0.142208489 -0.000000204 0.000002976 0.703144706 0.711046780
18002077000000 -3.733499671 23.783761985 -0.142208495 -0.000000299 0.000003060 0.703138347 0.711053067
18002127000000 -3.732705527 23.854700717 -0.142208535 -0.000000716 0.000003418 0.703129690 0.711061628
18002185000000 -3.731744087 23.940340277 -0.142208540 -0.000000628 0.000003377 0.703117078 0.711074099
18002239000000 -3.731260981 23.983262939 -0.142208520 -0.000000372 0.000003152 0.703112624 0.711078504
18002263000000 -3.730452887 24.054999916 -0.142208495 -0.000000189 0.000002999 0.703114420 0.711076727
18002339000000 -3.729479271 24.141509116 -0.142208528 -0.000000617 0.000003347 0.703114491 0.711076657
18002367000000 -3.728826805 24.199443635 -0.142208548 -0.000000773 0.000003481 0.703109103 0.711081985
18002393000000 -3.728334988 24.243052033 -0.142208537 -0.000000650 0.000003371 0.703103371 0.711087653
18002416000000 -3.728006135 24.272175908 -0.142208522 -0.000000488 0.000003222 0.703100302 0.711090687
18002463000000 -3.727181385 24.345152284 -0.142208495 -0.000000193 0.000002973 0.703100230 0.711090758
18002489000000 -3.727016409 24.359754548 -0.142208491 -0.000000203 0.000002987 0.703100700 0.711090294
18002535000000 -3.726356021 24.418228316 -0.142208508 -0.000000433 0.000003193 0.703100705 0.711090289
18002562000000 -3.725694088 24.476818060 -0.142208541 -0.000000729 0.000003464 0.703096908 0.711094043
18002612000000 -3.724864337 24.550140534 -0.142208545 -0.000000641 0.000003396 0.703087486 0.711103359
18002670000000 -3.723863374 24.638384386 -0.142208501 -0.000000215 0.000003000 0.703083346 0.711107452
18002775000000 -3.722357062 24.771183221 -0.142208528 -0.000000668 0.000003373 0.703081159 0.711109615
18002806000000 -3.721516452 24.845185387 -0.142208548 -0.000000719 0.000003442 0.703073258 0.711117426
18002914000000 -3.719825424 24.993688895 -0.142208498 -0.000000206 0.000003015 0.703067661 0.711122960
18002996000000 -3.718300155 25.127588140 -0.142208544 -0.000000767 0.000003482 0.703065101 0.711125491
18003047000000 -3.717451233 25.202014614 -0.142208530 -0.000000534 0.000003262 0.703061019 0.711129527
18003111000000 -3.716432583 25.291289418 -0.142208494 -0.000000198 0.000002977 0.703064371 0.711126213
18003197000000 -3.715075594 25.410370248 -0.142208539 -0.000000686 0.000003424 0.703066379 0.711124227
18003224000000 -3.714395128 25.470063857 -0.142208550 -0.000000724 0.000003470 0.703063982 0.711126598
18003273000000 -3.713543660 25.544699066 -0.142208517 -0.000000377 0.000003152 0.703062610 0.711127953
18003380000000 -3.711839892 25.694190824 -0.142208516 -0.000000540 0.000003260 0.703068015 0.711122610
18003463000000 -3.710304316 25.828924070 -0.142208535 -0.000000560 0.000003306 0.703075094 0.711115611
18003578000000 -3.708606002 25.978854299 -0.142208506 -0.000000353 0.000003136 0.703134850 0.711056526
18003660000000 -3.707267005 26.098852378 -0.142208546 -0.000000743 0.000003456 0.703205167 0.710986985
18003804000000 -3.704824135 26.323826278 -0.142208517 -0.000000502 0.000003250 0.703352483 0.710841251
18003856000000 -3.704188490 26.383825316 -0.142208545 -0.000000734 0.000003472 0.703390299 0.710803831
18003940000000 -3.702626475 26.533847801 -0.142208501 -0.000000241 0.000003024 0.703486469 0.710708652
18004044000000 -3.701107446 26.683806312 -0.142208534 -0.000000702 0.000003404 0.703584620 0.710611485
18004097000000 -3.700362194 26.758824978 -0.142208542 -0.000000672 0.000003395 0.703635098 0.710561503
18004147000000 -3.699483076 26.848832202 -0.142208505 -0.000000249 0.000003046 0.703712466 0.710484880
18004173000000 -3.699051326 26.893817365 -0.142208497 -0.000000222 0.000003024 0.703753218 0.710444514
18004198000000 -3.698908583 26.908811195 -0.142208500 -0.000000264 0.000003058 0.703766822 0.710431038
18004230000000 -3.698343229 26.968792420 -0.142208522 -0.000000551 0.000003296 0.703820996 0.710377369
18004276000000 -3.697648683 27.043799932 -0.142208545 -0.000000748 0.000003458 0.703887838 0.710311137
18004391000000 -3.696170835 27.208805175 -0.142208495 -0.000000236 0.000003004 0.704037136 0.710163158
18004440000000 -3.695651207 27.268783456 -0.142208513 -0.000000462 0.000003210 0.704091669 0.710109091
18004468000000 -3.695140391 27.328780088 -0.142208542 -0.000000714 0.000003450 0.704145396 0.710055816
18004527000000 -3.694514075 27.403801132 -0.142208541 -0.000000624 0.000003369 0.704212590 0.709989174
18004581000000 -3.693781745 27.493804770 -0.142208499 -0.000000238 0.000003017 0.704294070 0.709908349
18004610000000 -3.693423700 27.538789377 -0.142208495 -0.000000265 0.000003025 0.704334966 0.709867773
18004665000000 -3.692838371 27.613768552 -0.142208523 -0.000000604 0.000003311 0.704402706 0.709800555
18004712000000 -3.692266649 27.688780690 -0.142208545 -0.000000740 0.000003442 0.704469898 0.709733867
18004814000000 -3.691166361 27.838786848 -0.142208499 -0.000000225 0.000003023 0.704618516 0.709586321
18004893000000 -3.690235129 27.973762726 -0.142208541 -0.000000734 0.000003447 0.704807179 0.709398929
18004923000000 -3.689940500 28.018775662 -0.142208543 -0.000000710 0.000003410 0.704886477 0.709320135
18004998000000 -3.689293284 28.123787985 -0.142208499 -0.000000269 0.000003021 0.705092896 0.709114947
18005051000000 -3.688951690 28.183768794 -0.142208498 -0.000000302 0.000003054 0.705223216 0.708985342
18005101000000 -3.688555638 28.258752650 -0.142208532 -0.000000635 0.000003367 0.705389326 0.708820075
18005163000000 -3.687994093 28.378782512 -0.142208532 -0.000000528 0.000003275 0.705655810 0.708554781
18005189000000 -3.687867883 28.408786331 -0.142208517 -0.000000381 0.000003142 0.705722808 0.708488051
18005236000000 -3.687633254 28.468777103 -0.142208496 -0.000000248 0.000003002 0.705842575 0.708368732
18005295000000 -3.687368193 28.543754370 -0.142208511 -0.000000495 0.000003203 0.705949181 0.708262489
18005349000000 -3.687077571 28.633762806 -0.142208544 -0.000000751 0.000003437 0.706031304 0.708180625
18005425000000 -3.686718627 28.753785392 -0.142208507 -0.000000277 0.000003061 0.706086301 0.708125791
18005473000000 -3.686502966 28.828763723 -0.142208504 -0.000000332 0.000003107 0.706094995 0.708117122
18005528000000 -3.686245919 28.918754278 -0.142208538 -0.000000717 0.000003427 0.706098731 0.708113396
18005578000000 -3.686074693 28.978771646 -0.142208540 -0.000000694 0.000003390 0.706099765 0.708112365
18005714000000 -3.685433858 29.203750923 -0.142208527 -0.000000595 0.000003329 0.706098470 0.708113657
18005770000000 -3.685262703 29.263759659 -0.142208547 -0.000000733 0.000003460 0.706099514 0.708112615
18006053000000 -3.683980475 29.713780476 -0.142208505 -0.000000268 0.000003055 0.706097997 0.708114128
18006184000000 -3.683424818 29.908760018 -0.142208543 -0.000000736 0.000003432 0.706099695 0.708112435
18006239000000 -3.683253769 29.968777805 -0.142208527 -0.000000539 0.000003251 0.706099362 0.708112767
18006347000000 -3.682784203 30.133628185 -0.142208515 -0.000000486 0.000003228 0.706097765 0.708114360
18006374000000 -3.682613295 30.193549944 -0.142208541 -0.000000708 0.000003435 0.706098966 0.708113162
18006423000000 -3.682399625 30.268472884 -0.142208538 -0.000000603 0.000003346 0.706098986 0.708113142
18006500000000 -3.682143477 30.358358113 -0.142208501 -0.000000266 0.000003032 0.706097288 0.708114835
18006527000000 -3.681972776 30.418260900 -0.142208501 -0.000000353 0.000003089 0.706097236 0.708114887
18006579000000 -3.681801970 30.478170710 -0.142208525 -0.000000619 0.000003318 0.706098408 0.708113719
18006628000000 -3.681588287 30.553085959 -0.142208542 -0.000000717 0.000003413 0.706099181 0.708112948
18006728000000 -3.681113760 30.717849586 -0.142208503 -0.000000285 0.000003064 0.705965955 0.708245770
18006803000000 -3.680705922 30.837459564 -0.142208542 -0.000000724 0.000003425 0.705590355 0.708619963
18006853000000 -3.680451303 30.897276305 -0.142208537 -0.000000628 0.000003339 0.705310028 0.708898981
18006902000000 -3.680066060 30.971956201 -0.142208504 -0.000000315 0.000003073 0.704907961 0.709298785
18006948000000 -3.679596681 31.046538799 -0.142208503 -0.000000319 0.000003087 0.704481821 0.709722033
18007203000000 -3.674756590 31.434089944 -0.142208524 -0.000000621 0.000003363 0.698555648 0.715555732
18007404000000 -3.664706799 31.731708935 -0.142208519 -0.000000469 0.000003343 0.689334600 0.724443103
18007556000000 -3.651977244 31.954704124 -0.142208502 -0.000000125 0.000003061 0.681858239 0.731484342
18007733000000 -3.630411150 32.221852862 -0.142208521 -0.000000155 0.000003148 0.671278932 0.741204827
18007873000000 -3.607951952 32.429064576 -0.142208547 -0.000000424 0.000003500 0.661556565 0.749895267
18007923000000 -3.598612265 32.502942326 -0.142208519 -0.000000241 0.000003337 0.658042149 0.752981095
18007944000000 -3.594683725 32.532462888 -0.142208508 -0.000000128 0.000003215 0.656634851 0.754208640
18007993000000 -3.584383558 32.606178678 -0.142208507 -0.000000035 0.000003088 0.653092861 0.757277832
18008263000000 -3.516826871 33.002412691 -0.142208524 -0.000000272 0.000003439 0.633683725 0.773592229
18008403000000 -3.473908591 33.206412283 -0.142208498 0.000000091 0.000003113 0.623481872 0.781837806
18008573000000 -3.414617387 33.452484711 -0.142208519 0.000000060 0.000003221 0.610927704 0.791686390
18008603000000 -3.403342694 33.495702234 -0.142208499 0.000000135 0.000003104 0.608699969 0.793400496
18009003000000 -3.229909540 34.065319237 -0.142208511 0.000000184 0.000003190 0.578496848 0.815684619
18009813000000 -2.751384336 35.169657991 -0.142208536 0.000000274 0.000003403 0.515213993 0.857061574
18010213000000 -2.455369220 35.684887633 -0.142208540 0.000000358 0.000003493 0.483063758 0.875585179
18010373000000 -2.326401284 35.884587020 -0.142208523 0.000000447 0.000003329 0.470012448 0.882659786
18010473000000 -2.242904838 36.007278351 -0.142208523 0.000000573 0.000003224 0.461809825 0.886978966
18010613000000 -2.122326768 36.176244946 -0.142208536 0.000000491 0.000003470 0.450247739 0.892903675
18010803000000 -1.951934746 36.400194581 -0.142208528 0.000000570 0.000003353 0.434439275 0.900701125
18011025000000 -1.745530490 36.651067049 -0.142208529 0.000000604 0.000003369 0.415967683 0.909379396
18011077000000 -1.697223566 36.706871328 -0.142208535 0.000000621 0.000003387 0.411748458 0.911297541
18011179000000 -1.599231219 36.816940337 -0.142208506 0.000000877 0.000003042 0.403273244 0.915079609
18011232000000 -1.549487467 36.871272559 -0.142208527 0.000000743 0.000003320 0.399023753 0.916940590
18011287000000 -1.489112233 36.935880055 -0.142208538 0.000000712 0.000003396 0.393917342 0.919145869
18011364000000 -1.407508587 37.020962558 -0.142208502 0.000000918 0.000002982 0.387082869 0.922044930
18011416000000 -1.355883783 37.073504909 -0.142208511 0.000000838 0.000003145 0.382800656 0.923830968
18011471000000 -1.303761704 37.125577736 -0.142208537 0.000000745 0.000003412 0.378512997 0.925595976
18011529000000 -1.240566249 37.187437939 -0.142208530 0.000000872 0.000003235 0.373356919 0.927687777
18011577000000 -1.198064035 37.228277155 -0.142208510 0.000000986 0.000003009 0.369910296 0.929067475
18011605000000 -1.155269928 37.268790436 -0.142208506 0.000000966 0.000003021 0.366459017 0.930434194
18011695000000 -1.057872032 37.358794273 -0.142208536 0.000000814 0.000003391 0.358680534 0.933460377
18011812000000 -0.947897273 37.456884208 -0.142208504 0.000001050 0.000002956 0.350003655 0.936748334
18011844000000 -0.903414726 37.495534177 -0.142208513 0.000000982 0.000003096 0.346524277 0.938041004
18011898000000 -0.847398632 37.543390228 -0.142208537 0.000000872 0.000003363 0.342171335 0.939637578
18011959000000 -0.779579742 37.600142844 -0.142208529 0.000000973 0.000003213 0.336936900 0.941527230
18011988000000 -0.734026026 37.637550423 -0.142208509 0.000001092 0.000002979 0.333439610 0.942771460
18012040000000 -0.676710057 37.683821277 -0.142208505 0.000001085 0.000003012 0.329061603 0.944308457
18012097000000 -0.607358712 37.738648555 -0.142208533 0.000000955 0.000003338 0.323802247 0.946124783
18012123000000 -0.572445532 37.765779349 -0.142208539 0.000000958 0.000003347 0.321168799 0.947021965
18012152000000 -0.560773744 37.774780151 -0.142208537 0.000000975 0.000003310 0.320290141 0.947319495
18012183000000 -0.502171708 37.819453672 -0.142208516 0.000001100 0.000003012 0.315891622 0.948795280
18012213000000 -0.466821578 37.845989394 -0.142208506 0.000001142 0.000002912 0.313248796 0.949671097
18012301000000 -0.383773712 37.907133412 -0.142208525 0.000001047 0.000003219 0.307075446 0.951685174
18012410000000 -0.251640107 38.001055020 -0.142208514 0.000001195 0.000003009 0.297348819 0.954768914
18012438000000 -0.203133874 38.034527591 -0.142208503 0.000001219 0.000002897 0.293802743 0.955866072
18012497000000 -0.154385259 38.067636157 -0.142208513 0.000001134 0.000003049 0.290253649 0.956949747
18012526000000 -0.093092691 38.108520478 -0.142208536 0.000001048 0.000003300 0.285813523 0.958285255
18012588000000 -0.019028577 38.156839023 -0.142208528 0.000001167 0.000003119 0.280475287 0.959861247
18012644000000 0.030634359 38.188585677 -0.142208510 0.000001281 0.000002911 0.276910285 0.960895777
18012672000000 0.080520579 38.219956106 -0.142208507 0.000001285 0.000002931 0.273342181 0.961916863
18012732000000 0.143207692 38.258649733 -0.142208526 0.000001188 0.000003211 0.268878432 0.963174122
18012874000000 0.333423756 38.371241139 -0.142208505 0.000001293 0.000002853 0.255449212 0.966822476
18012904000000 0.384656806 38.400359821 -0.142208518 0.000001252 0.000003049 0.251860006 0.967763678
18012959000000 0.436115356 38.429103423 -0.142208536 0.000001225 0.000003259 0.248268481 0.968691262
18012993000000 0.500749902 38.464501984 -0.142208533 0.000001297 0.000003168 0.243772781 0.969832373
18013051000000 0.565700691 38.499294333 -0.142208511 0.000001392 0.000002875 0.239270408 0.970952971
18013143000000 0.696527810 38.567049545 -0.142208528 0.000001252 0.000003172 0.230253585 0.973130663
18013207000000 0.762428959 38.600024823 -0.142208534 0.000001280 0.000003181 0.225737975 0.974188055
18013235000000 0.815367491 38.625963461 -0.142208520 0.000001388 0.000002955 0.222120454 0.975019233
18013294000000 0.881791155 38.657824651 -0.142208508 0.000001455 0.000002815 0.217594840 0.976039182
18013352000000 0.961879960 38.695240328 -0.142208526 0.000001380 0.000003103 0.212159486 0.977235055
18013385000000 1.015516484 38.719694449 -0.142208537 0.000001346 0.000003216 0.208532735 0.978015388
18013442000000 1.069339383 38.743752568 -0.142208528 0.000001392 0.000003061 0.204901527 0.978782593
18013584000000 1.272666625 38.830370847 -0.142208533 0.000001406 0.000003153 0.191262337 0.981538954
18013613000000 1.327302151 38.852516360 -0.142208538 0.000001436 0.000003154 0.187618844 0.982241910
18013640000000 1.340987139 38.857989522 -0.142208537 0.000001453 0.000003112 0.186707424 0.982415563
18013734000000 1.464572319 38.906091276 -0.142208505 0.000001541 0.000002761 0.178497274 0.983940406
18013766000000 1.533561800 38.931916908 -0.142208521 0.000001475 0.000003010 0.173932372 0.984757600
18013823000000 1.602806945 38.957108282 -0.142208534 0.000001467 0.000003143 0.169363342 0.985553681
18013887000000 1.686210604 38.986490036 -0.142208517 0.000001570 0.000002844 0.163874251 0.986481236
18013916000000 1.741977541 39.005556238 -0.142208507 0.000001601 0.000002721 0.160211845 0.987082653
18014007000000 1.867958938 39.046938381 -0.142208535 0.000001519 0.000003109 0.151966361 0.988385666
18014071000000 1.952348797 39.073363166 -0.142208527 0.000001586 0.000002950 0.146462335 0.989216248
18014166000000 2.065285706 39.107122769 -0.142208505 0.000001655 0.000002720 0.139116025 0.990276089
18014197000000 2.136115905 39.127368638 -0.142208524 0.000001603 0.000002986 0.134522029 0.990910603
18014223000000 2.178712867 39.139203108 -0.142208536 0.000001586 0.000003088 0.131764066 0.991281106
18014249000000 2.207150455 39.146961793 -0.142208537 0.000001592 0.000003071 0.129924690 0.991523865
18014305000000 2.292628278 39.169602536 -0.142208517 0.000001666 0.000002749 0.124402779 0.992231802
18014333000000 2.335449672 39.180563029 -0.142208507 0.000001686 0.000002657 0.121640566 0.992574215
18014398000000 2.406945408 39.198298879 -0.142208516 0.000001674 0.000002827 0.117035898 0.993127685
18014509000000 2.564844649 39.234989344 -0.142208523 0.000001733 0.000002847 0.106895649 0.994270245
18014539000000 2.622437051 39.247529770 -0.142208508 0.000001755 0.000002644 0.103204789 0.994660129
18014598000000 2.680109883 39.259640238 -0.142208507 0.000001728 0.000002676 0.099514237 0.995036138
18014633000000 2.752329585 39.274175931 -0.142208529 0.000001708 0.000002935 0.094967885 0.995480337
18014692000000 2.824694210 39.288053639 -0.142208532 0.000001729 0.000002995 0.090803236 0.995868853
18014747000000 2.911673725 39.303922466 -0.142208508 0.000001811 0.000002679 0.086478349 0.996253730
18014778000000 2.969719638 39.314081763 -0.142208499 0.000001830 0.000002640 0.083942406 0.996470608
18014836000000 3.042345988 39.326366254 -0.142208531 0.000001809 0.000002812 0.081276221 0.996691615
18014891000000 3.115053127 39.338271645 -0.142208523 0.000001744 0.000003029 0.079313365 0.996849733
18014977000000 3.260577538 39.361364768 -0.142208491 0.000001742 0.000002633 0.077546454 0.996988740
18015032000000 3.318794985 39.370475275 -0.142208498 0.000001736 0.000002775 0.077347355 0.997004206
18015172000000 3.537793200 39.404643713 -0.142208525 0.000001769 0.000002549 0.077275007 0.997009816
18015293000000 3.729984298 39.434615387 -0.142208523 0.000001655 0.000003026 0.077298428 0.997008000
18015323000000 3.774453937 39.441552525 -0.142208545 0.000001698 0.000002841 0.077299822 0.997007892
18015370000000 3.833742492 39.450801686 -0.142208529 0.000001759 0.000002620 0.077284202 0.997009103
18015405000000 3.893018337 39.460046892 -0.142208518 0.000001791 0.000002545 0.077271750 0.997010068
18015433000000 3.937471814 39.466979160 -0.142208500 0.000001764 0.000002739 0.077273432 0.997009938
18015462000000 3.967109561 39.471600928 -0.142208508 0.000001740 0.000002852 0.077279235 0.997009488
18015516000000 4.056042084 39.485471491 -0.142208524 0.000001680 0.000003002 0.077299474 0.997007919
18015608000000 4.189437717 39.506279882 -0.142208517 0.000001727 0.000002544 0.077274584 0.997009849
18015665000000 4.278346910 39.520145086 -0.142208529 0.000001724 0.000002766 0.077280536 0.997009387
18015693000000 4.322809258 39.527079319 -0.142208523 0.000001712 0.000002980 0.077291535 0.997008535
18015717000000 4.337631764 39.529391233 -0.142208543 0.000001721 0.000002942 0.077294505 0.997008305
18015827000000 4.500675112 39.554823847 -0.142208499 0.000001754 0.000002612 0.077275290 0.997009794
18015908000000 4.634046144 39.575623534 -0.142208537 0.000001666 0.000002906 0.077291127 0.997008566
18015970000000 4.722986133 39.589497108 -0.142208537 0.000001702 0.000002839 0.077292626 0.997008450
18016054000000 4.841548839 39.607989815 -0.142208513 0.000001786 0.000002580 0.077275182 0.997009802
18016106000000 4.915641262 39.619544667 -0.142208515 0.000001737 0.000002854 0.077285132 0.997009031
18016165000000 4.989751499 39.631103966 -0.142208539 0.000001691 0.000002947 0.077295324 0.997008241
18016196000000 5.063868174 39.642665481 -0.142208516 0.000001694 0.000002774 0.077286219 0.997008947
18016259000000 5.152786379 39.656533863 -0.142208502 0.000001723 0.000002610 0.077276325 0.997009714
18016342000000 5.271341960 39.675023797 -0.142208528 0.000001714 0.000002970 0.077292614 0.997008451
18016400000000 5.345459019 39.686585120 -0.142208535 0.000001743 0.000002869 0.077290645 0.997008604
18016485000000 5.493659746 39.709699819 -0.142208512 0.000001726 0.000002635 0.077279068 0.997009501
18016536000000 5.552935965 39.718944493 -0.142208527 0.000001676 0.000002845 0.077288218 0.997008792
18016679000000 5.775261317 39.753622018 -0.142208504 0.000001782 0.000002606 0.077278096 0.997009577
18016770000000 5.891997345 39.771828456 -0.142208525 0.000001708 0.000002974 0.077280010 0.997009428
18016823000000 5.960405713 39.782497490 -0.142208540 0.000001694 0.000002881 0.077251859 0.997011610
18016958000000 6.086909468 39.802210817 -0.142208594 0.000001732 0.000002685 0.076940612 0.997035677
18017012000000 6.089515845 39.802615113 -0.142208616 0.000001717 0.000002820 0.076843292 0.997043183
18017193000000 6.089962304 39.802681440 -0.142208488 0.000001686 0.000003346 0.076782989 0.997047829
18017247000000 6.089980534 39.802684281 -0.142208484 0.000001692 0.000003197 0.076781603 0.997047935
18017273000000 6.089989482 39.802685834 -0.142208558 0.000001838 0.000002312 0.076770456 0.997048794
18017389000000 6.089956814 39.802680644 -0.142208577 0.000001761 0.000002803 0.076778614 0.997048166
18017429000000 6.089970052 39.802682642 -0.142208590 0.000001720 0.000002927 0.076782797 0.997047843
18017458000000 6.089987950 39.802685524 -0.142208567 0.000001782 0.000002591 0.076776838 0.997048302
18017514000000 6.089982908 39.802684774 -0.142208460 0.000001783 0.000002642 0.076767856 0.997048994
18017543000000 6.089964547 39.802681972 -0.142208466 0.000001750 0.000002769 0.076769467 0.997048870
18017570000000 6.089957370 39.802680778 -0.142208479 0.000001739 0.000002967 0.076773741 0.997048541
18017662000000 6.089983083 39.802684718 -0.142208568 0.000001752 0.000002764 0.076778264 0.997048192
18017714000000 6.089984172 39.802684968 -0.142208530 0.000001817 0.000002328 0.076768567 0.997048939
18017802000000 6.089956947 39.802680722 -0.142208559 0.000001759 0.000002840 0.076778351 0.997048186
18017856000000 6.089968151 39.802682405 -0.142208573 0.000001704 0.000002991 0.076781174 0.997047968
18017885000000 6.089988799 39.802685632 -0.142208493 0.000001773 0.000002814 0.076774473 0.997048484
18017942000000 6.089980285 39.802684335 -0.142208525 0.000001798 0.000002383 0.076768512 0.997048943
18017998000000 6.089956764 39.802680685 -0.142208545 0.000001768 0.000002784 0.076776377 0.997048338
18018091000000 6.089981521 39.802684496 -0.142208557 0.000001753 0.000002834 0.076777400 0.997048259
18018118000000 6.089989349 39.802685690 -0.142208532 0.000001803 0.000002497 0.076771448 0.997048717
18018180000000 6.089971519 39.802682975 -0.142208479 0.000001778 0.000002613 0.076769981 0.997048830
18018234000000 6.089957813 39.802680889 -0.142208514 0.000001711 0.000003069 0.076779252 0.997048116
18018263000000 6.089971131 39.802682911 -0.142208526 0.000001697 0.000003148 0.076779165 0.997048123
18018323000000 6.089987744 39.802685454 -0.142208506 0.000001766 0.000002815 0.076774349 0.997048494
18018347000000 6.089985095 39.802685004 -0.142208485 0.000001781 0.000002567 0.076769928 0.997048834
18018402000000 6.089964094 39.802681864 -0.142208522 0.000001793 0.000002581 0.076773132 0.997048588
18018457000000 6.089958943 39.802681060 -0.142208524 0.000001697 0.000003126 0.076779428 0.997048103
18018508000000 6.089983597 39.802684800 -0.142208517 0.000001746 0.000002921 0.076775572 0.997048400
18018595000000 6.089973602 39.802683278 -0.142208486 0.000001791 0.000002563 0.076770957 0.997048755
18018647000000 6.089957465 39.802680858 -0.142208537 0.000001743 0.000002856 0.076777607 0.997048243
18018704000000 6.089974072 39.802683379 -0.142208553 0.000001724 0.000002996 0.076777411 0.997048258
18018734000000 6.089988537 39.802685542 -0.142208530 0.000001779 0.000002650 0.076773257 0.997048578
18018788000000 6.089978854 39.802684047 -0.142208490 0.000001791 0.000002541 0.076770637 0.997048780
18018890000000 6.089964692 39.802681998 -0.142208534 0.000001701 0.000003129 0.076778341 0.997048187
18018948000000 6.089985310 39.802685033 -0.142208536 0.000001762 0.000002776 0.076774386 0.997048491
18019004000000 6.089980162 39.802684262 -0.142208507 0.000001802 0.000002442 0.076771100 0.997048744
18019033000000 6.089962239 39.802681549 -0.142208518 0.000001774 0.000002673 0.076775062 0.997048439
18019091000000 6.089958811 39.802681122 -0.142208541 0.000001726 0.000002978 0.076778242 0.997048194
18019127000000 6.089976830 39.802683788 -0.142208532 0.000001720 0.000003025 0.076776112 0.997048358
18019188000000 6.089988559 39.802685504 -0.142208516 0.000001795 0.000002549 0.076771930 0.997048680
18019213000000 6.089976058 39.802683611 -0.142208506 0.000001792 0.000002488 0.076771953 0.997048678
18019241000000 6.089971649 39.802682963 -0.142208495 0.000001784 0.000002576 0.076772855 0.997048609
18019333000000 6.089971902 39.802683094 -0.142208536 0.000001709 0.000003064 0.076776679 0.997048315
18019364000000 6.089986547 39.802685193 -0.142208518 0.000001769 0.000002784 0.076773651 0.997048548
18019393000000 6.089987092 39.802685263 -0.142208512 0.000001790 0.000002530 0.076771618 0.997048704
18019421000000 6.089984836 39.802684935 -0.142208498 0.000001786 0.000002528 0.076771482 0.997048715
18019457000000 6.089963907 39.802681806 -0.142208512 0.000001784 0.000002650 0.076775167 0.997048431
18019514000000 6.089963024 39.802681783 -0.142208544 0.000001705 0.000003039 0.076777347 0.997048263
18019602000000 6.089988501 39.802685486 -0.142208516 0.000001784 0.000002589 0.076772374 0.997048646
18019688000000 6.089959452 39.802681207 -0.142208514 0.000001755 0.000002827 0.076776640 0.997048318
18019746000000 6.089970082 39.802682817 -0.142208539 0.000001714 0.000003070 0.076776373 0.997048338
18019806000000 6.089985533 39.802685044 -0.142208522 0.000001763 0.000002804 0.076773900 0.997048529
18019839000000 6.089985479 39.802685005 -0.142208502 0.000001782 0.000002543 0.076772013 0.997048674
18019982000000 6.089977657 39.802683894 -0.142208540 0.000001742 0.000002957 0.076775303 0.997048421
18020066000000 6.089979165 39.802684048 -0.142208503 0.000001801 0.000002494 0.076772998 0.997048598
18020123000000 6.089958403 39.802681089 -0.142208525 0.000001721 0.000002950 0.076776672 0.997048315
